Country,Region,Gender,ages from,ages to,Year,Yearly_TotalUnemploymentRate_R,Yearly_TotalUnemploymentRate_N,Quarter,Regional_UR,National_UR
Italy,Nord-ovest,males,50,74,2004,2.69936,3.657916,1.0,2.906236,4.004764
Italy,Centro (I),males,50,74,2005,2.876934,3.204551,1.0,3.325107,3.440298
Italy,Mezzogiorno,males,50,74,2005,5.005462,3.204551,1.0,5.605394,3.440298
Italy,Nord,males,50,74,2005,2.017488,3.204551,1.0,1.896362,3.440298
Italy,Nord-est,males,50,74,2005,1.889863,3.204551,1.0,2.080573,3.440298
Italy,Nord-ovest,males,50,74,2005,2.11035,3.204551,1.0,1.765723,3.440298
Italy,Centro (I),males,50,74,2006,2.478409,2.697129,1.0,2.083567,2.887852
Italy,Mezzogiorno,males,50,74,2006,4.20639,2.697129,1.0,4.817264,2.887852
Italy,Nord,males,50,74,2006,1.690443,2.697129,1.0,1.83028,2.887852
Italy,Nord-est,males,50,74,2006,1.529928,2.697129,1.0,1.476251,2.887852
Italy,Nord-ovest,males,50,74,2006,1.810744,2.697129,1.0,2.097946,2.887852
Italy,Centro (I),males,50,74,2007,1.987201,2.259325,1.0,1.947945,2.66747
Italy,Mezzogiorno,males,50,74,2007,3.71149,2.259325,1.0,4.470058,2.66747
Italy,Nord,males,50,74,2007,1.343853,2.259325,1.0,1.680805,2.66747
Italy,Nord-est,males,50,74,2007,1.143093,2.259325,1.0,1.538763,2.66747
Italy,Nord-ovest,males,50,74,2007,1.493362,2.259325,1.0,1.784591,2.66747
Italy,Centro (I),males,50,74,2008,2.557847,2.995218,1.0,2.230569,2.855739
Italy,Mezzogiorno,males,50,74,2008,4.758024,2.995218,1.0,4.435776,2.855739
Italy,Nord,males,50,74,2008,1.932282,2.995218,1.0,1.998153,2.855739
Italy,Nord-est,males,50,74,2008,1.526462,2.995218,1.0,1.445142,2.855739
Italy,Nord-ovest,males,50,74,2008,2.233957,2.995218,1.0,2.415832,2.855739
Italy,Centro (I),males,50,74,2009,3.037158,3.653429,1.0,3.177304,3.716761
Italy,Mezzogiorno,males,50,74,2009,5.189762,3.653429,1.0,5.258199,3.716761
Italy,Nord,males,50,74,2009,2.858042,3.653429,1.0,2.87289,3.716761
Italy,Nord-est,males,50,74,2009,2.405684,3.653429,1.0,2.299755,3.716761
Italy,Nord-ovest,males,50,74,2009,3.188038,3.653429,1.0,3.294502,3.716761
Italy,Centro (I),males,50,74,2010,3.181401,4.015164,1.0,3.614788,4.170795
Italy,Mezzogiorno,males,50,74,2010,5.543905,4.015164,1.0,5.477157,4.170795
Italy,Nord,males,50,74,2010,3.310538,4.015164,1.0,3.506125,4.170795
Italy,Nord-est,males,50,74,2010,2.800352,4.015164,1.0,3.088548,4.170795
Italy,Nord-ovest,males,50,74,2010,3.688996,4.015164,1.0,3.819889,4.170795
Italy,Centro (I),males,50,74,2011,4.158009,4.428215,1.0,3.798412,4.587014
Italy,Mezzogiorno,males,50,74,2011,6.20705,4.428215,1.0,6.54464,4.587014
Italy,Nord,males,50,74,2011,3.311864,4.428215,1.0,3.568337,4.587014
Italy,Nord-est,males,50,74,2011,2.538214,4.428215,1.0,2.867964,4.587014
Italy,Nord-ovest,males,50,74,2011,3.889833,4.428215,1.0,4.079416,4.587014
Italy,Centro (I),males,50,74,2012,5.202081,5.999794,1.0,5.051732,6.043414
Italy,Mezzogiorno,males,50,74,2012,9.120856,5.999794,1.0,9.554754,6.043414
Italy,Nord,males,50,74,2012,4.215203,5.999794,1.0,4.092792,6.043414
Italy,Nord-est,males,50,74,2012,3.586812,5.999794,1.0,3.964697,6.043414
Italy,Nord-ovest,males,50,74,2012,4.688582,5.999794,1.0,4.185082,6.043414
Italy,Centro (I),males,50,74,2013,5.839745,6.952613,1.0,6.725013,7.483073
Italy,Mezzogiorno,males,50,74,2013,10.955555,6.952613,1.0,11.255409,7.483073
Italy,Nord,males,50,74,2013,4.774062,6.952613,1.0,5.280382,7.483073
Italy,Nord-est,males,50,74,2013,4.215915,6.952613,1.0,5.298259,7.483073
Italy,Nord-ovest,males,50,74,2013,5.192321,6.952613,1.0,5.267342,7.483073
Italy,Centro (I),males,50,74,2014,5.739407,6.709551,1.0,6.599912,7.549748
Italy,Mezzogiorno,males,50,74,2014,10.175848,6.709551,1.0,10.789633,7.549748
Italy,Nord,males,50,74,2014,4.861095,6.709551,1.0,5.799485,7.549748
Italy,Nord-est,males,50,74,2014,3.939041,6.709551,1.0,4.657004,7.549748
Italy,Nord-ovest,males,50,74,2014,5.55772,6.709551,1.0,6.644524,7.549748
Italy,Centro (I),males,50,74,2015,6.128093,6.693522,1.0,6.296572,7.035801
Italy,Mezzogiorno,males,50,74,2015,9.932289,6.693522,1.0,10.186906,7.035801
Italy,Nord,males,50,74,2015,4.845905,6.693522,1.0,5.304789,7.035801
Italy,Nord-est,males,50,74,2015,4.121983,6.693522,1.0,4.29602,7.035801
Italy,Nord-ovest,males,50,74,2015,5.384225,6.693522,1.0,6.040755,7.035801
Italy,Centro (I),males,50,74,2016,5.806459,6.439038,1.0,6.045788,6.67819
Italy,Mezzogiorno,males,50,74,2016,10.240771,6.439038,1.0,10.322387,6.67819
Italy,Nord,males,50,74,2016,4.22946,6.439038,1.0,4.604673,6.67819
Italy,Nord-est,males,50,74,2016,3.810725,6.439038,1.0,4.234754,6.67819
Italy,Nord-ovest,males,50,74,2016,4.538479,6.439038,1.0,4.881338,6.67819
Italy,Centro (I),males,50,74,2017,6.005277,6.428328,1.0,6.698044,7.377924
Italy,Mezzogiorno,males,50,74,2017,10.166127,6.428328,1.0,12.235265,7.377924
Italy,Nord,males,50,74,2017,4.17787,6.428328,1.0,4.499799,7.377924
Italy,Nord-est,males,50,74,2017,3.818729,6.428328,1.0,3.902999,7.377924
Italy,Nord-ovest,males,50,74,2017,4.445303,6.428328,1.0,4.943235,7.377924
Italy,Centro (I),males,50,74,2018,5.840951,6.328581,1.0,5.662644,6.774412
Italy,Mezzogiorno,males,50,74,2018,10.201736,6.328581,1.0,11.282018,6.774412
Italy,Nord,males,50,74,2018,4.035008,6.328581,1.0,4.359937,6.774412
Italy,Nord-est,males,50,74,2018,3.741204,6.328581,1.0,3.680104,6.774412
Italy,Nord-ovest,males,50,74,2018,4.254929,6.328581,1.0,4.866462,6.774412
Italy,Centro (I),males,50,74,2019,5.210292,5.745385,1.0,6.220823,6.697788
Italy,Mezzogiorno,males,50,74,2019,9.588313,5.745385,1.0,11.338714,6.697788
Italy,Nord,males,50,74,2019,3.54754,5.745385,1.0,4.012888,6.697788
Italy,Nord-est,males,50,74,2019,2.981207,5.745385,1.0,3.425207,6.697788
Italy,Nord-ovest,males,50,74,2019,3.968957,5.745385,1.0,4.450028,6.697788
Italy,Centro (I),males,50,74,2020,4.481678,5.211282,1.0,4.762235,5.472837
Italy,Mezzogiorno,males,50,74,2020,8.790699,5.211282,1.0,9.305118,5.472837
Italy,Nord,males,50,74,2020,3.274567,5.211282,1.0,3.400583,5.472837
Italy,Nord-est,males,50,74,2020,2.76666,5.211282,1.0,2.987844,5.472837
Italy,Nord-ovest,males,50,74,2020,3.655764,5.211282,1.0,3.709599,5.472837
Italy,Centro (I),males,50,74,2021,4.832802,5.546102,1.0,5.216302,5.864179
Italy,Mezzogiorno,males,50,74,2021,9.289518,5.546102,1.0,9.715428,5.864179
Italy,Nord,males,50,74,2021,3.509257,5.546102,1.0,3.724858,5.864179
Italy,Nord-est,males,50,74,2021,3.155938,5.546102,1.0,3.558453,5.864179
Italy,Nord-ovest,males,50,74,2021,3.773746,5.546102,1.0,3.84807,5.864179
Italy,Centro (I),males,50,74,2022,4.262437,4.751878,1.0,4.143569,5.141325
Italy,Mezzogiorno,males,50,74,2022,7.85704,4.751878,1.0,8.075988,5.141325
Italy,Nord,males,50,74,2022,3.00866,4.751878,1.0,3.722424,5.141325
Italy,Nord-est,males,50,74,2022,2.678989,4.751878,1.0,3.407595,5.141325
Italy,Nord-ovest,males,50,74,2022,3.25493,4.751878,1.0,3.958692,5.141325
Italy,Centro (I),females,15,24,2004,25.647614,27.310948,2.0,29.145744,28.927354
Italy,Mezzogiorno,females,15,24,2004,44.857174,27.310948,2.0,45.452559,28.927354
Italy,Nord,females,15,24,2004,15.191595,27.310948,2.0,16.44562,28.927354
Italy,Nord-est,females,15,24,2004,14.552232,27.310948,2.0,17.134882,28.927354
Italy,Nord-ovest,females,15,24,2004,15.685978,27.310948,2.0,15.894763,28.927354
Italy,Centro (I),females,15,24,2005,25.755701,27.606126,2.0,23.877914,25.649958
Italy,Mezzogiorno,females,15,24,2005,45.396221,27.606126,2.0,43.812037,25.649958
Italy,Nord,females,15,24,2005,15.955119,27.606126,2.0,13.931068,25.649958
Italy,Nord-est,females,15,24,2005,15.120308,27.606126,2.0,12.22075,25.649958
Italy,Nord-ovest,females,15,24,2005,16.603034,27.606126,2.0,15.321709,25.649958
Italy,Centro (I),females,15,24,2006,25.927753,25.461231,2.0,25.821481,24.90526
Italy,Mezzogiorno,females,15,24,2006,40.505872,25.461231,2.0,41.489931,24.90526
Italy,Nord,females,15,24,2006,14.67594,25.461231,2.0,12.930866,24.90526
Italy,Nord-est,females,15,24,2006,14.206395,25.461231,2.0,13.218361,24.90526
Italy,Nord-ovest,females,15,24,2006,15.042798,25.461231,2.0,12.703131,24.90526
Italy,Centro (I),females,15,24,2007,21.957148,23.342217,2.0,17.945794,20.850008
Italy,Mezzogiorno,females,15,24,2007,38.558087,23.342217,2.0,37.843181,20.850008
Italy,Nord,females,15,24,2007,13.918604,23.342217,2.0,11.329474,20.850008
Italy,Nord-est,females,15,24,2007,12.642494,23.342217,2.0,11.114887,20.850008
Italy,Nord-ovest,females,15,24,2007,14.866798,23.342217,2.0,11.490949,20.850008
Italy,Centro (I),females,15,24,2008,24.463689,24.682553,2.0,23.613878,24.96681
Italy,Mezzogiorno,females,15,24,2008,38.906803,24.682553,2.0,39.752405,24.96681
Italy,Nord,females,15,24,2008,14.892913,24.682553,2.0,15.251945,24.96681
Italy,Nord-est,females,15,24,2008,12.894097,24.682553,2.0,12.670886,24.96681
Italy,Nord-ovest,females,15,24,2008,16.42202,24.682553,2.0,17.214851,24.96681
Italy,Centro (I),females,15,24,2009,30.50275,28.556727,2.0,29.144288,27.526379
Italy,Mezzogiorno,females,15,24,2009,41.225328,28.556727,2.0,40.131241,27.526379
Italy,Nord,females,15,24,2009,19.47397,28.556727,2.0,18.587344,27.526379
Italy,Nord-est,females,15,24,2009,17.624462,28.556727,2.0,16.997712,27.526379
Italy,Nord-ovest,females,15,24,2009,20.88472,28.556727,2.0,19.817976,27.526379
Italy,Centro (I),females,15,24,2010,29.679019,29.436171,2.0,29.513968,28.745301
Italy,Mezzogiorno,females,15,24,2010,40.555752,29.436171,2.0,40.507081,28.745301
Italy,Nord,females,15,24,2010,21.749104,29.436171,2.0,20.253547,28.745301
Italy,Nord-est,females,15,24,2010,21.115662,29.436171,2.0,20.07523,28.745301
Italy,Nord-ovest,females,15,24,2010,22.249828,29.436171,2.0,20.397822,28.745301
Italy,Centro (I),females,15,24,2011,31.806184,32.159629,2.0,31.84807,32.685499
Italy,Mezzogiorno,females,15,24,2011,45.351473,32.159629,2.0,46.109812,32.685499
Italy,Nord,females,15,24,2011,23.323087,32.159629,2.0,23.03466,32.685499
Italy,Nord-est,females,15,24,2011,21.05774,32.159629,2.0,18.374803,32.685499
Italy,Nord-ovest,females,15,24,2011,25.177409,32.159629,2.0,26.961046,32.685499
Italy,Centro (I),females,15,24,2012,38.708464,37.57036,2.0,34.892337,35.626684
Italy,Mezzogiorno,females,15,24,2012,50.867505,37.57036,2.0,49.947643,35.626684
Italy,Nord,females,15,24,2012,27.470735,37.57036,2.0,25.602169,35.626684
Italy,Nord-est,females,15,24,2012,25.791707,37.57036,2.0,22.013054,35.626684
Italy,Nord-ovest,females,15,24,2012,28.668215,37.57036,2.0,28.407091,35.626684
Italy,Centro (I),females,15,24,2013,41.753801,41.409708,2.0,37.024217,37.134154
Italy,Mezzogiorno,females,15,24,2013,55.289741,41.409708,2.0,51.895656,37.134154
Italy,Nord,females,15,24,2013,31.075698,41.409708,2.0,26.445128,37.134154
Italy,Nord-est,females,15,24,2013,30.050766,41.409708,2.0,25.61597,37.134154
Italy,Nord-ovest,females,15,24,2013,31.830915,41.409708,2.0,27.085723,37.134154
Italy,Centro (I),females,15,24,2014,44.706295,44.591664,2.0,43.920813,41.464417
Italy,Mezzogiorno,females,15,24,2014,60.097334,44.591664,2.0,58.146773,41.464417
Italy,Nord,females,15,24,2014,33.085162,44.591664,2.0,27.907953,41.464417
Italy,Nord-est,females,15,24,2014,31.91913,44.591664,2.0,26.925495,41.464417
Italy,Nord-ovest,females,15,24,2014,33.928818,44.591664,2.0,28.625129,41.464417
Italy,Centro (I),females,15,24,2015,38.768922,42.595323,2.0,41.79688,42.972541
Italy,Mezzogiorno,females,15,24,2015,58.703101,42.595323,2.0,59.905091,42.972541
Italy,Nord,females,15,24,2015,32.327297,42.595323,2.0,30.26053,42.972541
Italy,Nord-est,females,15,24,2015,31.824766,42.595323,2.0,31.117546,42.972541
Italy,Nord-ovest,females,15,24,2015,32.699688,42.595323,2.0,29.646657,42.972541
Italy,Centro (I),females,15,24,2016,37.229171,39.574076,2.0,36.318384,36.092094
Italy,Mezzogiorno,females,15,24,2016,55.821187,39.574076,2.0,51.971669,36.092094
Italy,Nord,females,15,24,2016,28.525247,39.574076,2.0,24.609194,36.092094
Italy,Nord-est,females,15,24,2016,25.54637,39.574076,2.0,21.634083,36.092094
Italy,Nord-ovest,females,15,24,2016,30.812232,39.574076,2.0,26.90138,36.092094
Italy,Centro (I),females,15,24,2017,34.042308,37.195621,2.0,31.115205,35.549804
Italy,Mezzogiorno,females,15,24,2017,56.319053,37.195621,2.0,55.40366,35.549804
Italy,Nord,females,15,24,2017,25.391301,37.195621,2.0,23.737598,35.549804
Italy,Nord-est,females,15,24,2017,23.012637,37.195621,2.0,21.883854,35.549804
Italy,Nord-ovest,females,15,24,2017,27.338608,37.195621,2.0,25.128225,35.549804
Italy,Centro (I),females,15,24,2018,30.625273,34.8647,2.0,27.897264,34.095514
Italy,Mezzogiorno,females,15,24,2018,52.250522,34.8647,2.0,52.889447,34.095514
Italy,Nord,females,15,24,2018,24.83051,34.8647,2.0,23.686625,34.095514
Italy,Nord-est,females,15,24,2018,23.422621,34.8647,2.0,21.694081,34.095514
Italy,Nord-ovest,females,15,24,2018,25.974749,34.8647,2.0,25.17149,34.095514
Italy,Centro (I),females,15,24,2019,27.810456,31.147114,2.0,29.498574,30.92407
Italy,Mezzogiorno,females,15,24,2019,48.063626,31.147114,2.0,48.757365,30.92407
Italy,Nord,females,15,24,2019,22.405091,31.147114,2.0,21.153882,30.92407
Italy,Nord-est,females,15,24,2019,19.815234,31.147114,2.0,19.635243,30.92407
Italy,Nord-ovest,females,15,24,2019,24.52567,31.147114,2.0,22.24822,30.92407
Italy,Centro (I),females,15,24,2020,29.3568,32.135305,2.0,22.783446,28.912825
Italy,Mezzogiorno,females,15,24,2020,47.262663,32.135305,2.0,44.168233,28.912825
Italy,Nord,females,15,24,2020,25.195299,32.135305,2.0,22.826762,28.912825
Italy,Nord-est,females,15,24,2020,26.256329,32.135305,2.0,26.825622,28.912825
Italy,Nord-ovest,females,15,24,2020,24.377224,32.135305,2.0,19.921804,28.912825
Italy,Centro (I),females,15,24,2021,28.89165,32.831951,2.0,27.001415,32.606533
Italy,Mezzogiorno,females,15,24,2021,49.41241,32.831951,2.0,51.554542,32.606533
Italy,Nord,females,15,24,2021,24.460645,32.831951,2.0,23.062732,32.606533
Italy,Nord-est,females,15,24,2021,23.89933,32.831951,2.0,23.585275,32.606533
Italy,Nord-ovest,females,15,24,2021,24.88855,32.831951,2.0,22.691915,32.606533
Italy,Centro (I),females,15,24,2022,24.526837,25.81487,2.0,22.711454,23.570874
Italy,Mezzogiorno,females,15,24,2022,41.838009,25.81487,2.0,35.860917,23.570874
Italy,Nord,females,15,24,2022,17.776983,25.81487,2.0,16.878162,23.570874
Italy,Nord-est,females,15,24,2022,16.212322,25.81487,2.0,14.590487,23.570874
Italy,Nord-ovest,females,15,24,2022,18.974547,25.81487,2.0,18.588417,23.570874
Italy,Centro (I),females,15,34,2004,13.899673,16.576814,2.0,14.134644,16.187372
Italy,Mezzogiorno,females,15,34,2004,32.379058,16.576814,2.0,31.507221,16.187372
Italy,Nord,females,15,34,2004,8.66317,16.576814,2.0,8.375832,16.187372
Italy,Nord-est,females,15,34,2004,8.495489,16.576814,2.0,8.818248,16.187372
Italy,Nord-ovest,females,15,34,2004,8.787561,16.576814,2.0,8.040998,16.187372
Italy,Centro (I),females,15,34,2005,13.272625,16.235129,2.0,12.403556,15.304531
Italy,Mezzogiorno,females,15,34,2005,32.02549,16.235129,2.0,31.091737,15.304531
Italy,Nord,females,15,34,2005,8.812251,16.235129,2.0,7.84663,15.304531
Italy,Nord-est,females,15,34,2005,8.733594,16.235129,2.0,7.315526,15.304531
Italy,Nord-ovest,females,15,34,2005,8.870796,16.235129,2.0,8.251609,15.304531
Italy,Centro (I),females,15,34,2006,13.447544,14.44435,2.0,12.701766,13.908646
Italy,Mezzogiorno,females,15,34,2006,27.545008,14.44435,2.0,27.835608,13.908646
Italy,Nord,females,15,34,2006,7.713486,14.44435,2.0,6.811378,13.908646
Italy,Nord-est,females,15,34,2006,7.868749,14.44435,2.0,7.399469,13.908646
Italy,Nord-ovest,females,15,34,2006,7.599548,14.44435,2.0,6.378155,13.908646
Italy,Centro (I),females,15,34,2007,11.443417,13.195299,2.0,9.660769,12.314209
Italy,Mezzogiorno,females,15,34,2007,25.340709,13.195299,2.0,25.313052,12.314209
Italy,Nord,females,15,34,2007,7.388401,13.195299,2.0,6.38925,12.314209
Italy,Nord-est,females,15,34,2007,6.95469,13.195299,2.0,6.560146,12.314209
Italy,Nord-ovest,females,15,34,2007,7.702518,13.195299,2.0,6.266663,12.314209
Italy,Centro (I),females,15,34,2008,12.755029,13.84523,2.0,12.447899,13.888857
Italy,Mezzogiorno,females,15,34,2008,25.742313,13.84523,2.0,25.690252,13.888857
Italy,Nord,females,15,34,2008,7.711942,13.84523,2.0,7.828733,13.888857
Italy,Nord-est,females,15,34,2008,6.931544,13.84523,2.0,6.735698,13.888857
Italy,Nord-ovest,females,15,34,2008,8.281045,13.84523,2.0,8.629756,13.888857
Italy,Centro (I),females,15,34,2009,16.052159,15.970339,2.0,15.343919,15.672318
Italy,Mezzogiorno,females,15,34,2009,26.873488,15.970339,2.0,26.794472,15.672318
Italy,Nord,females,15,34,2009,10.142917,15.970339,2.0,9.928492,15.672318
Italy,Nord-est,females,15,34,2009,9.443903,15.970339,2.0,9.426282,15.672318
Italy,Nord-ovest,females,15,34,2009,10.656787,15.970339,2.0,10.308119,15.672318
Italy,Centro (I),females,15,34,2010,16.047216,17.400466,2.0,14.897598,16.932498
Italy,Mezzogiorno,females,15,34,2010,28.911349,17.400466,2.0,29.224753,16.932498
Italy,Nord,females,15,34,2010,11.830624,17.400466,2.0,11.1227,16.932498
Italy,Nord-est,females,15,34,2010,11.987228,17.400466,2.0,11.68289,16.932498
Italy,Nord-ovest,females,15,34,2010,11.715659,17.400466,2.0,10.714424,16.932498
Italy,Centro (I),females,15,34,2011,15.953731,17.737674,2.0,14.794947,17.084486
Italy,Mezzogiorno,females,15,34,2011,29.473772,17.737674,2.0,29.430398,17.084486
Italy,Nord,females,15,34,2011,12.045304,17.737674,2.0,11.114503,17.084486
Italy,Nord-est,females,15,34,2011,11.556772,17.737674,2.0,9.402552,17.084486
Italy,Nord-ovest,females,15,34,2011,12.406379,17.737674,2.0,12.399203,17.084486
Italy,Centro (I),females,15,34,2012,20.005781,21.387268,2.0,19.055778,20.201396
Italy,Mezzogiorno,females,15,34,2012,34.073291,21.387268,2.0,32.874178,20.201396
Italy,Nord,females,15,34,2012,14.527463,21.387268,2.0,13.303822,20.201396
Italy,Nord-est,females,15,34,2012,13.608616,21.387268,2.0,11.842025,20.201396
Italy,Nord-ovest,females,15,34,2012,15.180522,21.387268,2.0,14.36321,20.201396
Italy,Centro (I),females,15,34,2013,22.178839,24.459545,2.0,20.51889,22.754405
Italy,Mezzogiorno,females,15,34,2013,38.352677,24.459545,2.0,36.734168,22.754405
Italy,Nord,females,15,34,2013,17.119937,24.459545,2.0,15.310743,22.754405
Italy,Nord-est,females,15,34,2013,16.930349,24.459545,2.0,15.543758,22.754405
Italy,Nord-ovest,females,15,34,2013,17.254173,24.459545,2.0,15.144205,22.754405
Italy,Centro (I),females,15,34,2014,23.176755,25.745516,2.0,22.240574,24.38221
Italy,Mezzogiorno,females,15,34,2014,40.77085,25.745516,2.0,40.32482,24.38221
Italy,Nord,females,15,34,2014,17.788437,25.745516,2.0,15.549319,24.38221
Italy,Nord-est,females,15,34,2014,17.236879,25.745516,2.0,14.776185,24.38221
Italy,Nord-ovest,females,15,34,2014,18.179141,25.745516,2.0,16.110016,24.38221
Italy,Centro (I),females,15,34,2015,20.928732,24.708057,2.0,21.57995,25.404357
Italy,Mezzogiorno,females,15,34,2015,39.50967,24.708057,2.0,41.805655,25.404357
Italy,Nord,females,15,34,2015,17.403243,24.708057,2.0,16.788884,25.404357
Italy,Nord-est,females,15,34,2015,17.225122,24.708057,2.0,16.941693,25.404357
Italy,Nord-ovest,females,15,34,2015,17.530335,24.708057,2.0,16.678256,25.404357
Italy,Centro (I),females,15,34,2016,21.176289,24.259733,2.0,20.271738,22.977082
Italy,Mezzogiorno,females,15,34,2016,39.220534,24.259733,2.0,37.702143,22.977082
Italy,Nord,females,15,34,2016,16.310608,24.259733,2.0,15.149418,22.977082
Italy,Nord-est,females,15,34,2016,15.278433,24.259733,2.0,13.549059,22.977082
Italy,Nord-ovest,females,15,34,2016,17.061472,24.259733,2.0,16.348157,22.977082
Italy,Centro (I),females,15,34,2017,19.581815,23.058818,2.0,17.895927,22.80219
Italy,Mezzogiorno,females,15,34,2017,38.763594,23.058818,2.0,39.268816,22.80219
Italy,Nord,females,15,34,2017,15.010668,23.058818,2.0,14.75298,22.80219
Italy,Nord-est,females,15,34,2017,14.197119,23.058818,2.0,13.805991,22.80219
Italy,Nord-ovest,females,15,34,2017,15.609947,23.058818,2.0,15.450786,22.80219
Italy,Centro (I),females,15,34,2018,18.563108,21.501513,2.0,16.795482,21.321705
Italy,Mezzogiorno,females,15,34,2018,36.960734,21.501513,2.0,37.229013,21.321705
Italy,Nord,females,15,34,2018,13.524083,21.501513,2.0,13.483048,21.321705
Italy,Nord-est,females,15,34,2018,12.644717,21.501513,2.0,12.328418,21.321705
Italy,Nord-ovest,females,15,34,2018,14.178319,21.501513,2.0,14.32884,21.321705
Italy,Centro (I),females,15,34,2019,16.758842,19.777937,2.0,17.193326,19.347371
Italy,Mezzogiorno,females,15,34,2019,34.782953,19.777937,2.0,34.583277,19.347371
Italy,Nord,females,15,34,2019,12.54139,19.777937,2.0,11.67144,19.347371
Italy,Nord-est,females,15,34,2019,12.009703,19.777937,2.0,12.69475,19.347371
Italy,Nord-ovest,females,15,34,2019,12.933745,19.777937,2.0,10.933637,19.347371
Italy,Centro (I),females,15,34,2020,17.455514,19.409403,2.0,16.116522,17.134478
Italy,Mezzogiorno,females,15,34,2020,32.681121,19.409403,2.0,30.214987,17.134478
Italy,Nord,females,15,34,2020,13.214926,19.409403,2.0,11.199151,17.134478
Italy,Nord-est,females,15,34,2020,13.667557,19.409403,2.0,11.840595,17.134478
Italy,Nord-ovest,females,15,34,2020,12.885408,19.409403,2.0,10.76081,17.134478
Italy,Centro (I),females,15,34,2021,17.67651,19.384712,2.0,18.083685,19.850006
Italy,Mezzogiorno,females,15,34,2021,33.328205,19.384712,2.0,34.315567,19.850006
Italy,Nord,females,15,34,2021,12.321331,19.384712,2.0,12.277362,19.850006
