Country,Gender_ID,Gender,Time_Period,NationalUNEM_R,Lower_Age,Upper_Age,Province,RegionalUNEM_R
Italy,2,females,2019-Q1,12.216666,15,64,Liguria,15.278667
Italy,2,females,2019-Q1,12.216666,15,64,Lombardia,7.386844
Italy,2,females,2019-Q1,12.216666,15,64,Nord-est,7.505379
Italy,2,females,2019-Q1,12.216666,15,64,Trentino Alto Adige / Südtirol,4.887723
Italy,2,females,2019-Q1,12.216666,15,64,Provincia Autonoma Bolzano / Bozen,2.824461
Italy,2,females,2019-Q1,12.216666,15,64,Provincia Autonoma Trento,7.042796
Italy,2,females,2019-Q1,12.216666,15,64,Veneto,7.957007
Italy,2,females,2019-Q1,12.216666,15,64,Friuli-Venezia Giulia,9.266384
Italy,2,females,2019-Q1,12.216666,15,64,Emilia-Romagna,7.259582
Italy,2,females,2019-Q1,12.216666,15,64,Centro (I),10.852181
Italy,2,females,2019-Q1,12.216666,15,64,Toscana,8.919684
Italy,2,females,2019-Q1,12.216666,15,64,Calabria,26.392571
Italy,2,females,2019-Q1,12.216666,15,64,Sicilia,25.866997
Italy,2,females,2019-Q1,12.216666,15,64,Campania,23.351248
Italy,2,females,2019-Q1,12.216666,15,64,Puglia,19.546313
Italy,2,females,2019-Q1,12.216666,15,64,Umbria,11.243863
Italy,2,females,2019-Q1,12.216666,15,64,Marche,10.049902
Italy,2,females,2019-Q1,12.216666,15,64,Basilicata,15.228029
Italy,2,females,2019-Q1,12.216666,15,64,Molise,14.767425
Italy,2,females,2019-Q1,12.216666,15,64,Mezzogiorno,21.490612
Italy,2,females,2019-Q1,12.216666,15,64,Lazio,12.302675
Italy,2,females,2019-Q1,12.216666,15,64,Sardegna,17.315508
Italy,2,females,2019-Q1,12.216666,15,64,Abruzzo,10.708352
Italy,2,females,2019-Q2,10.777539,15,64,Nord,7.003419
Italy,2,females,2019-Q2,10.777539,15,64,Nord-ovest,7.069915
Italy,2,females,2019-Q2,10.777539,15,64,Piemonte,7.926434
Italy,2,females,2019-Q2,10.777539,15,64,Valle d'Aosta / Vallée d'Aoste,7.155176
Italy,2,females,2019-Q2,10.777539,15,64,Liguria,12.408356
Italy,2,females,2019-Q2,10.777539,15,64,Lombardia,5.927295
Italy,2,females,2019-Q2,10.777539,15,64,Nord-est,6.914539
Italy,2,females,2019-Q2,10.777539,15,64,Trentino Alto Adige / Südtirol,5.299075
Italy,2,females,2019-Q2,10.777539,15,64,Provincia Autonoma Bolzano / Bozen,3.915767
Italy,2,females,2019-Q2,10.777539,15,64,Provincia Autonoma Trento,6.74519
Italy,2,females,2019-Q2,10.777539,15,64,Veneto,7.858494
Italy,2,females,2019-Q2,10.777539,15,64,Friuli-Venezia Giulia,7.096146
Italy,2,females,2019-Q2,10.777539,15,64,Emilia-Romagna,6.298737
Italy,2,females,2019-Q2,10.777539,15,64,Centro (I),9.659439
Italy,2,females,2019-Q2,10.777539,15,64,Toscana,8.224213
Italy,2,females,2019-Q2,10.777539,15,64,Calabria,25.749191
Italy,2,females,2019-Q2,10.777539,15,64,Sicilia,20.669017
Italy,2,females,2019-Q2,10.777539,15,64,Campania,21.898823
Italy,2,females,2019-Q2,10.777539,15,64,Puglia,16.231795
Italy,2,females,2019-Q2,10.777539,15,64,Umbria,9.673407
Italy,2,females,2019-Q2,10.777539,15,64,Marche,10.822917
Italy,2,females,2019-Q2,10.777539,15,64,Basilicata,11.924123
Italy,2,females,2019-Q2,10.777539,15,64,Molise,19.146224
Italy,2,females,2019-Q2,10.777539,15,64,Mezzogiorno,19.357342
Italy,2,females,2019-Q2,10.777539,15,64,Lazio,10.317451
Italy,2,females,2019-Q2,10.777539,15,64,Sardegna,17.060766
Italy,2,females,2019-Q2,10.777539,15,64,Abruzzo,12.962937
Italy,2,females,2019-Q4,11.586253,15,64,Nord,7.755855
Italy,2,females,2019-Q4,11.586253,15,64,Nord-ovest,8.463919
Italy,2,females,2019-Q4,11.586253,15,64,Piemonte,8.92024
Italy,2,females,2019-Q4,11.586253,15,64,Valle d'Aosta / Vallée d'Aoste,7.59945
Italy,2,females,2019-Q4,11.586253,15,64,Liguria,10.826617
Italy,2,females,2019-Q4,11.586253,15,64,Lombardia,7.949566
Italy,2,females,2019-Q4,11.586253,15,64,Nord-est,6.806536
Italy,2,females,2019-Q4,11.586253,15,64,Trentino Alto Adige / Südtirol,4.236783
Italy,2,females,2019-Q4,11.586253,15,64,Provincia Autonoma Bolzano / Bozen,3.175208
Italy,2,females,2019-Q4,11.586253,15,64,Provincia Autonoma Trento,5.373815
Italy,2,females,2019-Q4,11.586253,15,64,Veneto,7.273286
Italy,2,females,2019-Q4,11.586253,15,64,Friuli-Venezia Giulia,8.585455
Italy,2,females,2019-Q4,11.586253,15,64,Emilia-Romagna,6.504336
Italy,2,females,2019-Q4,11.586253,15,64,Centro (I),10.121631
Italy,2,females,2019-Q4,11.586253,15,64,Toscana,7.383344
Italy,2,females,2019-Q4,11.586253,15,64,Calabria,19.344394
Italy,2,females,2019-Q4,11.586253,15,64,Sicilia,23.900069
Italy,2,females,2019-Q4,11.586253,15,64,Campania,25.443428
Italy,2,females,2019-Q4,11.586253,15,64,Puglia,17.611883
Italy,2,females,2019-Q4,11.586253,15,64,Umbria,10.191699
Italy,2,females,2019-Q4,11.586253,15,64,Marche,13.074115
Italy,2,females,2019-Q4,11.586253,15,64,Basilicata,13.359233
Italy,2,females,2019-Q4,11.586253,15,64,Molise,10.342211
Italy,2,females,2019-Q4,11.586253,15,64,Mezzogiorno,20.715549
Italy,2,females,2019-Q4,11.586253,15,64,Lazio,11.109363
Italy,2,females,2019-Q4,11.586253,15,64,Sardegna,16.268425
Italy,2,females,2019-Q4,11.586253,15,64,Abruzzo,16.284949
Italy,2,females,2019-Q3,10.285423,15,64,Nord,7.047393
Italy,2,females,2019-Q3,10.285423,15,64,Nord-ovest,7.567767
Italy,2,females,2019-Q3,10.285423,15,64,Piemonte,10.22442
Italy,2,females,2019-Q3,10.285423,15,64,Valle d'Aosta / Vallée d'Aoste,7.176979
Italy,2,females,2019-Q3,10.285423,15,64,Liguria,10.878796
Italy,2,females,2019-Q3,10.285423,15,64,Lombardia,5.921261
Italy,2,females,2019-Q3,10.285423,15,64,Nord-est,6.348264
Italy,2,females,2019-Q3,10.285423,15,64,Trentino Alto Adige / Südtirol,4.356931
Italy,2,females,2019-Q3,10.285423,15,64,Provincia Autonoma Bolzano / Bozen,3.146365
Italy,2,females,2019-Q3,10.285423,15,64,Provincia Autonoma Trento,5.641822
Italy,2,females,2019-Q3,10.285423,15,64,Veneto,6.320846
Italy,2,females,2019-Q3,10.285423,15,64,Friuli-Venezia Giulia,7.139975
Italy,2,females,2019-Q3,10.285423,15,64,Emilia-Romagna,6.66775
Italy,2,females,2019-Q3,10.285423,15,64,Centro (I),8.237501
Italy,2,females,2019-Q3,10.285423,15,64,Toscana,6.700114
Italy,2,females,2019-Q3,10.285423,15,64,Calabria,20.952044
Italy,2,females,2019-Q3,10.285423,15,64,Sicilia,21.126853
Italy,2,females,2019-Q3,10.285423,15,64,Campania,22.36867
Italy,2,females,2019-Q3,10.285423,15,64,Puglia,17.101704
Italy,2,females,2019-Q3,10.285423,15,64,Umbria,9.311593
Italy,2,females,2019-Q3,10.285423,15,64,Marche,9.520121
Italy,2,females,2019-Q3,10.285423,15,64,Basilicata,12.19377
Italy,2,females,2019-Q3,10.285423,15,64,Molise,15.932333
Italy,2,females,2019-Q3,10.285423,15,64,Mezzogiorno,18.706085
Italy,2,females,2019-Q3,10.285423,15,64,Lazio,8.771641
Italy,2,females,2019-Q3,10.285423,15,64,Sardegna,11.492055
Italy,2,females,2019-Q3,10.285423,15,64,Abruzzo,14.361421
Italy,2,females,2020-Q2,8.768689,15,64,Nord,6.125115
Italy,2,females,2020-Q2,8.768689,15,64,Nord-ovest,6.087124
Italy,2,females,2020-Q2,8.768689,15,64,Piemonte,8.036359
Italy,2,females,2020-Q2,8.768689,15,64,Valle d'Aosta / Vallée d'Aoste,3.550636
Italy,2,females,2020-Q2,8.768689,15,64,Liguria,8.616167
Italy,2,females,2020-Q2,8.768689,15,64,Lombardia,4.926315
Italy,2,females,2020-Q2,8.768689,15,64,Nord-est,6.176699
Italy,2,females,2020-Q2,8.768689,15,64,Trentino Alto Adige / Südtirol,6.146818
Italy,2,females,2020-Q2,8.768689,15,64,Provincia Autonoma Bolzano / Bozen,5.510838
Italy,2,females,2020-Q2,8.768689,15,64,Provincia Autonoma Trento,6.801955
Italy,2,females,2020-Q2,8.768689,15,64,Veneto,6.293365
Italy,2,females,2020-Q2,8.768689,15,64,Friuli-Venezia Giulia,7.657198
Italy,2,females,2020-Q2,8.768689,15,64,Emilia-Romagna,5.690702
Italy,2,females,2020-Q2,8.768689,15,64,Centro (I),7.197474
Italy,2,females,2020-Q2,8.768689,15,64,Toscana,7.193864
Italy,2,females,2020-Q2,8.768689,15,64,Calabria,22.991494
Italy,2,females,2020-Q2,8.768689,15,64,Sicilia,17.559953
Italy,2,females,2020-Q2,8.768689,15,64,Campania,17.487547
Italy,2,females,2020-Q2,8.768689,15,64,Puglia,15.275645
Italy,2,females,2020-Q2,8.768689,15,64,Umbria,7.388119
Italy,2,females,2020-Q2,8.768689,15,64,Marche,5.864764
Italy,2,females,2020-Q2,8.768689,15,64,Basilicata,9.057257
Italy,2,females,2020-Q2,8.768689,15,64,Molise,7.337692
Italy,2,females,2020-Q2,8.768689,15,64,Mezzogiorno,15.919731
Italy,2,females,2020-Q2,8.768689,15,64,Lazio,7.535981
Italy,2,females,2020-Q2,8.768689,15,64,Sardegna,11.203592
Italy,2,females,2020-Q2,8.768689,15,64,Abruzzo,10.509128
Italy,2,females,2020-Q1,10.802384,15,64,Nord,7.049097
Italy,2,females,2020-Q1,10.802384,15,64,Nord-ovest,7.062309
Italy,2,females,2020-Q1,10.802384,15,64,Piemonte,8.183876
Italy,2,females,2020-Q1,10.802384,15,64,Valle d'Aosta / Vallée d'Aoste,5.158209
Italy,2,females,2020-Q1,10.802384,15,64,Liguria,12.378092
Italy,2,females,2020-Q1,10.802384,15,64,Lombardia,5.86928
Italy,2,females,2020-Q1,10.802384,15,64,Nord-est,7.031445
Italy,2,females,2020-Q1,10.802384,15,64,Trentino Alto Adige / Südtirol,3.795668
Italy,2,females,2020-Q1,10.802384,15,64,Provincia Autonoma Bolzano / Bozen,3.25371
Italy,2,females,2020-Q1,10.802384,15,64,Provincia Autonoma Trento,4.387099
Italy,2,females,2020-Q1,10.802384,15,64,Veneto,7.373052
Italy,2,females,2020-Q1,10.802384,15,64,Friuli-Venezia Giulia,8.288309
Italy,2,females,2020-Q1,10.802384,15,64,Emilia-Romagna,7.156436
Italy,2,females,2020-Q1,10.802384,15,64,Centro (I),9.667112
Italy,2,females,2020-Q1,10.802384,15,64,Toscana,7.814324
Italy,2,females,2020-Q1,10.802384,15,64,Calabria,28.83325
Italy,2,females,2020-Q1,10.802384,15,64,Sicilia,22.976716
Italy,2,females,2020-Q1,10.802384,15,64,Campania,22.728049
Italy,2,females,2020-Q1,10.802384,15,64,Puglia,15.594881
Italy,2,females,2020-Q1,10.802384,15,64,Umbria,12.626971
Italy,2,females,2020-Q1,10.802384,15,64,Marche,8.274885
Italy,2,females,2020-Q1,10.802384,15,64,Basilicata,8.139535
Italy,2,females,2020-Q1,10.802384,15,64,Molise,11.05095
Italy,2,females,2020-Q1,10.802384,15,64,Mezzogiorno,19.655466
Italy,2,females,2020-Q1,10.802384,15,64,Lazio,10.848205
Italy,2,females,2020-Q1,10.802384,15,64,Sardegna,12.147028
Italy,2,females,2020-Q1,10.802384,15,64,Abruzzo,15.65694
Italy,2,females,2020-Q3,11.781555,15,64,Nord,7.982602
Italy,2,females,2020-Q3,11.781555,15,64,Nord-ovest,8.096534
Italy,2,females,2020-Q3,11.781555,15,64,Piemonte,10.337586
Italy,2,females,2020-Q3,11.781555,15,64,Valle d'Aosta / Vallée d'Aoste,5.898321
Italy,2,females,2020-Q3,11.781555,15,64,Liguria,8.311298
Italy,2,females,2020-Q3,11.781555,15,64,Lombardia,7.128571
Italy,2,females,2020-Q3,11.781555,15,64,Nord-est,7.829511
Italy,2,females,2020-Q3,11.781555,15,64,Trentino Alto Adige / Südtirol,5.653081
Italy,2,females,2020-Q3,11.781555,15,64,Provincia Autonoma Bolzano / Bozen,3.947203
Italy,2,females,2020-Q3,11.781555,15,64,Provincia Autonoma Trento,7.474273
Italy,2,females,2020-Q3,11.781555,15,64,Veneto,8.031384
Italy,2,females,2020-Q3,11.781555,15,64,Friuli-Venezia Giulia,7.395477
Italy,2,females,2020-Q3,11.781555,15,64,Emilia-Romagna,8.275698
Italy,2,females,2020-Q3,11.781555,15,64,Centro (I),10.459671
Italy,2,females,2020-Q3,11.781555,15,64,Toscana,8.017596
Italy,2,females,2020-Q3,11.781555,15,64,Calabria,23.815989
Italy,2,females,2020-Q3,11.781555,15,64,Sicilia,23.241049
Italy,2,females,2020-Q3,11.781555,15,64,Campania,23.652823
Italy,2,females,2020-Q3,11.781555,15,64,Puglia,19.995601
Italy,2,females,2020-Q3,11.781555,15,64,Umbria,8.98296
Italy,2,females,2020-Q3,11.781555,15,64,Marche,11.679623
Italy,2,females,2020-Q3,11.781555,15,64,Basilicata,14.87094
Italy,2,females,2020-Q3,11.781555,15,64,Molise,14.21073
Italy,2,females,2020-Q3,11.781555,15,64,Mezzogiorno,20.681964
Italy,2,females,2020-Q3,11.781555,15,64,Lazio,12.030514
Italy,2,females,2020-Q3,11.781555,15,64,Sardegna,14.71025
Italy,2,females,2020-Q3,11.781555,15,64,Abruzzo,13.436828
Italy,2,females,2020-Q4,10.765334,15,64,Nord,7.672968
Italy,2,females,2020-Q4,10.765334,15,64,Nord-ovest,7.538846
Italy,2,females,2020-Q4,10.765334,15,64,Piemonte,9.271032
Italy,2,females,2020-Q4,10.765334,15,64,Valle d'Aosta / Vallée d'Aoste,7.154478
Italy,2,females,2020-Q4,10.765334,15,64,Liguria,9.968544
Italy,2,females,2020-Q4,10.765334,15,64,Lombardia,6.48201
Italy,2,females,2020-Q4,10.765334,15,64,Nord-est,7.852283
Italy,2,females,2020-Q4,10.765334,15,64,Trentino Alto Adige / Südtirol,5.397102
Italy,2,females,2020-Q4,10.765334,15,64,Provincia Autonoma Bolzano / Bozen,5.260446
Italy,2,females,2020-Q4,10.765334,15,64,Provincia Autonoma Trento,5.535761
Italy,2,females,2020-Q4,10.765334,15,64,Veneto,9.106416
Italy,2,females,2020-Q4,10.765334,15,64,Friuli-Venezia Giulia,7.177241
Italy,2,females,2020-Q4,10.765334,15,64,Emilia-Romagna,7.352864
Italy,2,females,2020-Q4,10.765334,15,64,Centro (I),9.695843
Italy,2,females,2020-Q4,10.765334,15,64,Toscana,9.028304
Italy,2,females,2020-Q4,10.765334,15,64,Calabria,17.004948
Italy,2,females,2020-Q4,10.765334,15,64,Sicilia,21.038442
Italy,2,females,2020-Q4,10.765334,15,64,Campania,20.269924
Italy,2,females,2020-Q4,10.765334,15,64,Puglia,17.625542
Italy,2,females,2020-Q4,10.765334,15,64,Umbria,9.874558
Italy,2,females,2020-Q4,10.765334,15,64,Marche,11.013526
Italy,2,females,2020-Q4,10.765334,15,64,Basilicata,11.370896
Italy,2,females,2020-Q4,10.765334,15,64,Molise,13.178421
Italy,2,females,2020-Q4,10.765334,15,64,Mezzogiorno,18.097948
Italy,2,females,2020-Q4,10.765334,15,64,Lazio,9.778237
Italy,2,females,2020-Q4,10.765334,15,64,Sardegna,15.508502
Italy,2,females,2020-Q4,10.765334,15,64,Abruzzo,12.181722
Italy,2,females,2021-Q1,11.721216,15,64,Nord,8.097515
Italy,2,females,2021-Q1,11.721216,15,64,Nord-ovest,8.893665
Italy,2,females,2021-Q1,11.721216,15,64,Piemonte,9.518953
Italy,2,females,2021-Q1,11.721216,15,64,Valle d'Aosta / Vallée d'Aoste,10.322951
Italy,2,females,2021-Q1,11.721216,15,64,Liguria,15.049558
Italy,2,females,2021-Q1,11.721216,15,64,Lombardia,7.752518
Italy,2,females,2021-Q1,11.721216,15,64,Nord-est,7.002561
Italy,2,females,2021-Q1,11.721216,15,64,Trentino Alto Adige / Südtirol,5.567501
Italy,2,females,2021-Q1,11.721216,15,64,Provincia Autonoma Bolzano / Bozen,6.533952
Italy,2,females,2021-Q1,11.721216,15,64,Provincia Autonoma Trento,4.576203
Italy,2,females,2021-Q1,11.721216,15,64,Veneto,6.29799
Italy,2,females,2021-Q1,11.721216,15,64,Friuli-Venezia Giulia,7.228458
Italy,2,females,2021-Q1,11.721216,15,64,Emilia-Romagna,7.999428
Italy,2,females,2021-Q1,11.721216,15,64,Centro (I),10.930017
Italy,2,females,2021-Q1,11.721216,15,64,Toscana,11.083925
Italy,2,females,2021-Q1,11.721216,15,64,Calabria,24.362334
Italy,2,females,2021-Q1,11.721216,15,64,Sicilia,21.680049
Italy,2,females,2021-Q1,11.721216,15,64,Campania,20.805041
Italy,2,females,2021-Q1,11.721216,15,64,Puglia,18.569622
Italy,2,females,2021-Q1,11.721216,15,64,Umbria,9.618926
Italy,2,females,2021-Q1,11.721216,15,64,Marche,7.471854
Italy,2,females,2021-Q1,11.721216,15,64,Basilicata,11.553428
Italy,2,females,2021-Q1,11.721216,15,64,Molise,15.362663
Italy,2,females,2021-Q1,11.721216,15,64,Mezzogiorno,19.855227
Italy,2,females,2021-Q1,11.721216,15,64,Lazio,11.970407
Italy,2,females,2021-Q1,11.721216,15,64,Sardegna,20.230237
Italy,2,females,2021-Q1,11.721216,15,64,Abruzzo,12.922357
Italy,2,females,2021-Q2,11.039089,15,64,Nord,7.442895
Italy,2,females,2021-Q2,11.039089,15,64,Nord-ovest,7.636798
Italy,2,females,2021-Q2,11.039089,15,64,Piemonte,8.400791
Italy,2,females,2021-Q2,11.039089,15,64,Valle d'Aosta / Vallée d'Aoste,7.530621
Italy,2,females,2021-Q2,11.039089,15,64,Liguria,11.579353
Italy,2,females,2021-Q2,11.039089,15,64,Lombardia,6.746519
Italy,2,females,2021-Q2,11.039089,15,64,Nord-est,7.185502
Italy,2,females,2021-Q2,11.039089,15,64,Trentino Alto Adige / Südtirol,6.419958
Italy,2,females,2021-Q2,11.039089,15,64,Provincia Autonoma Bolzano / Bozen,4.913079
Italy,2,females,2021-Q2,11.039089,15,64,Provincia Autonoma Trento,7.928454
Italy,2,females,2021-Q2,11.039089,15,64,Veneto,6.262555
Italy,2,females,2021-Q2,11.039089,15,64,Friuli-Venezia Giulia,7.764821
Italy,2,females,2021-Q2,11.039089,15,64,Emilia-Romagna,8.157133
Italy,2,females,2021-Q2,11.039089,15,64,Centro (I),10.061579
Italy,2,females,2021-Q2,11.039089,15,64,Toscana,9.944345
Italy,2,females,2021-Q2,11.039089,15,64,Calabria,20.782425
Italy,2,females,2021-Q2,11.039089,15,64,Sicilia,23.852631
Italy,2,females,2021-Q2,11.039089,15,64,Campania,24.044512
Italy,2,females,2021-Q2,11.039089,15,64,Puglia,15.637125
Italy,2,females,2021-Q2,11.039089,15,64,Umbria,7.432377
Italy,2,females,2021-Q2,11.039089,15,64,Marche,9.18696
Italy,2,females,2021-Q2,11.039089,15,64,Basilicata,8.340007
Italy,2,females,2021-Q2,11.039089,15,64,Molise,10.598075
Italy,2,females,2021-Q2,11.039089,15,64,Mezzogiorno,19.382433
Italy,2,females,2021-Q2,11.039089,15,64,Lazio,10.796602
Italy,2,females,2021-Q2,11.039089,15,64,Sardegna,11.837145
Italy,2,females,2021-Q2,11.039089,15,64,Abruzzo,14.580563
Italy,2,females,2021-Q3,10.564927,15,64,Nord,6.721016
Italy,2,females,2021-Q3,10.564927,15,64,Nord-ovest,7.014227
Italy,2,females,2021-Q3,10.564927,15,64,Piemonte,8.794812
Italy,2,females,2021-Q3,10.564927,15,64,Valle d'Aosta / Vallée d'Aoste,5.316888
Italy,2,females,2021-Q3,10.564927,15,64,Liguria,7.844961
Italy,2,females,2021-Q3,10.564927,15,64,Lombardia,6.169855
Italy,2,females,2021-Q3,10.564927,15,64,Nord-est,6.323361
Italy,2,females,2021-Q3,10.564927,15,64,Trentino Alto Adige / Südtirol,4.148509
Italy,2,females,2021-Q3,10.564927,15,64,Provincia Autonoma Bolzano / Bozen,3.434572
Italy,2,females,2021-Q3,10.564927,15,64,Provincia Autonoma Trento,4.87526
Italy,2,females,2021-Q3,10.564927,15,64,Veneto,7.118369
Italy,2,females,2021-Q3,10.564927,15,64,Friuli-Venezia Giulia,7.706559
Italy,2,females,2021-Q3,10.564927,15,64,Emilia-Romagna,5.70361
Italy,2,females,2021-Q3,10.564927,15,64,Centro (I),9.20731
Italy,2,females,2021-Q3,10.564927,15,64,Toscana,9.486207
Italy,2,females,2021-Q3,10.564927,15,64,Calabria,19.69474
Italy,2,females,2021-Q3,10.564927,15,64,Sicilia,22.564527
Italy,2,females,2021-Q3,10.564927,15,64,Campania,23.717256
Italy,2,females,2021-Q3,10.564927,15,64,Puglia,19.239194
Italy,2,females,2021-Q3,10.564927,15,64,Umbria,6.324688
Italy,2,females,2021-Q3,10.564927,15,64,Marche,8.48298
Italy,2,females,2021-Q3,10.564927,15,64,Basilicata,8.581824
Italy,2,females,2021-Q3,10.564927,15,64,Molise,20.048151
Italy,2,females,2021-Q3,10.564927,15,64,Mezzogiorno,19.590072
Italy,2,females,2021-Q3,10.564927,15,64,Lazio,9.645988
Italy,2,females,2021-Q3,10.564927,15,64,Sardegna,11.92943
Italy,2,females,2021-Q3,10.564927,15,64,Abruzzo,12.337118
Italy,2,females,2021-Q4,9.931529,15,64,Nord,6.637637
Italy,2,females,2021-Q4,9.931529,15,64,Nord-ovest,6.869545
Italy,2,females,2021-Q4,9.931529,15,64,Piemonte,8.931134
Italy,2,females,2021-Q4,9.931529,15,64,Valle d'Aosta / Vallée d'Aoste,6.65402
Italy,2,females,2021-Q4,9.931529,15,64,Liguria,8.322455
Italy,2,females,2021-Q4,9.931529,15,64,Lombardia,5.797259
Italy,2,females,2021-Q4,9.931529,15,64,Nord-est,6.323207
Italy,2,females,2021-Q4,9.931529,15,64,Trentino Alto Adige / Südtirol,4.092812
Italy,2,females,2021-Q4,9.931529,15,64,Provincia Autonoma Bolzano / Bozen,4.127074
Italy,2,females,2021-Q4,9.931529,15,64,Provincia Autonoma Trento,4.057171
Italy,2,females,2021-Q4,9.931529,15,64,Veneto,5.472948
Italy,2,females,2021-Q4,9.931529,15,64,Friuli-Venezia Giulia,7.446476
Italy,2,females,2021-Q4,9.931529,15,64,Emilia-Romagna,7.468161
Italy,2,females,2021-Q4,9.931529,15,64,Centro (I),9.330388
Italy,2,females,2021-Q4,9.931529,15,64,Toscana,7.298185
Italy,2,females,2021-Q4,9.931529,15,64,Calabria,18.139689
Italy,2,females,2021-Q4,9.931529,15,64,Sicilia,18.660965
Italy,2,females,2021-Q4,9.931529,15,64,Campania,21.624972
Italy,2,females,2021-Q4,9.931529,15,64,Puglia,17.042841
Italy,2,females,2021-Q4,9.931529,15,64,Umbria,7.295149
Italy,2,females,2021-Q4,9.931529,15,64,Marche,8.728173
Italy,2,females,2021-Q4,9.931529,15,64,Basilicata,8.769417
Italy,2,females,2021-Q4,9.931529,15,64,Molise,11.245527
Italy,2,females,2021-Q4,9.931529,15,64,Mezzogiorno,17.283215
Italy,2,females,2021-Q4,9.931529,15,64,Lazio,11.128133
Italy,2,females,2021-Q4,9.931529,15,64,Sardegna,12.18572
Italy,2,females,2021-Q4,9.931529,15,64,Abruzzo,10.009507
Italy,2,females,2022-Q1,9.951236,15,64,Nord,6.811268
Italy,2,females,2022-Q1,9.951236,15,64,Nord-ovest,7.437944
Italy,2,females,2022-Q1,9.951236,15,64,Piemonte,7.099698
Italy,2,females,2022-Q1,9.951236,15,64,Valle d'Aosta / Vallée d'Aoste,5.764002
Italy,2,females,2022-Q1,9.951236,15,64,Liguria,12.296269
Italy,2,females,2022-Q1,9.951236,15,64,Lombardia,6.92902
Italy,2,females,2022-Q1,9.951236,15,64,Nord-est,5.98413
Italy,2,females,2022-Q1,9.951236,15,64,Trentino Alto Adige / Südtirol,4.079475
Italy,2,females,2022-Q1,9.951236,15,64,Provincia Autonoma Bolzano / Bozen,3.982024
Italy,2,females,2022-Q1,9.951236,15,64,Provincia Autonoma Trento,4.18318
Italy,2,females,2022-Q1,9.951236,15,64,Veneto,6.08992
Italy,2,females,2022-Q1,9.951236,15,64,Friuli-Venezia Giulia,6.949702
Italy,2,females,2022-Q1,9.951236,15,64,Emilia-Romagna,6.100697
Italy,2,females,2022-Q1,9.951236,15,64,Centro (I),8.566439
Italy,2,females,2022-Q1,9.951236,15,64,Toscana,9.137037
Italy,2,females,2022-Q1,9.951236,15,64,Calabria,14.707088
Italy,2,females,2022-Q1,9.951236,15,64,Sicilia,20.949771
Italy,2,females,2022-Q1,9.951236,15,64,Campania,20.634439
Italy,2,females,2022-Q1,9.951236,15,64,Puglia,16.197005
Italy,2,females,2022-Q1,9.951236,15,64,Umbria,6.149991
Italy,2,females,2022-Q1,9.951236,15,64,Marche,7.793945
Italy,2,females,2022-Q1,9.951236,15,64,Basilicata,6.746849
Italy,2,females,2022-Q1,9.951236,15,64,Molise,9.790651
Italy,2,females,2022-Q1,9.951236,15,64,Mezzogiorno,17.713689
Italy,2,females,2022-Q1,9.951236,15,64,Lazio,8.748854
Italy,2,females,2022-Q1,9.951236,15,64,Sardegna,16.33983
Italy,2,females,2022-Q1,9.951236,15,64,Abruzzo,13.184476
Italy,2,females,2022-Q2,9.43901,15,64,Nord,6.290394
